,station,day,time,mean
21974,43.0,2.0,1900.0,22.0
21975,43.0,2.0,1930.0,25.0
21976,43.0,2.0,2000.0,25.0
21977,43.0,2.0,2030.0,22.0
21978,43.0,2.0,2100.0,22.0
21979,43.0,2.0,2130.0,22.0
21980,43.0,2.0,2200.0,20.0
21981,43.0,2.0,2230.0,19.0
21982,43.0,2.0,2300.0,20.0
21983,43.0,2.0,2330.0,19.0
21984,43.0,3.0,0.0,21.0
21985,43.0,3.0,30.0,17.0
21986,43.0,3.0,100.0,16.0
21987,43.0,3.0,130.0,16.0
21988,43.0,3.0,200.0,16.0
21989,43.0,3.0,230.0,14.0
21990,43.0,3.0,300.0,15.0
21991,43.0,3.0,330.0,17.0
21992,43.0,3.0,400.0,16.0
21993,43.0,3.0,430.0,23.0
21994,43.0,3.0,500.0,22.0
21995,43.0,3.0,530.0,18.0
21996,43.0,3.0,600.0,19.0
21997,43.0,3.0,630.0,13.0
21998,43.0,3.0,700.0,5.0
21999,43.0,3.0,730.0,2.0
22000,43.0,3.0,800.0,2.0
22001,43.0,3.0,830.0,1.0
22002,43.0,3.0,900.0,0.0
22003,43.0,3.0,930.0,8.0
22004,43.0,3.0,1000.0,9.0
22005,43.0,3.0,1030.0,9.0
22006,43.0,3.0,1100.0,8.0
22007,43.0,3.0,1130.0,7.0
22008,43.0,3.0,1200.0,5.0
22009,43.0,3.0,1230.0,3.0
22010,43.0,3.0,1300.0,2.0
22011,43.0,3.0,1330.0,2.0
22012,43.0,3.0,1400.0,3.0
22013,43.0,3.0,1430.0,5.0
22014,43.0,3.0,1500.0,6.0
22015,43.0,3.0,1530.0,7.0
22016,43.0,3.0,1600.0,7.0
22017,43.0,3.0,1630.0,8.0
22018,43.0,3.0,1700.0,13.0
22019,43.0,3.0,1730.0,18.0
22020,43.0,3.0,1800.0,22.0
22021,43.0,3.0,1830.0,21.0
22022,43.0,3.0,1900.0,20.0
22023,43.0,3.0,1930.0,20.0
22024,43.0,3.0,2000.0,23.0
22025,43.0,3.0,2030.0,23.0
22026,43.0,3.0,2100.0,25.0
22027,43.0,3.0,2130.0,26.0
22028,43.0,3.0,2200.0,26.0
22029,43.0,3.0,2230.0,26.0
22030,43.0,3.0,2300.0,27.0
22031,43.0,3.0,2330.0,28.0
22032,43.0,4.0,0.0,26.0
22033,43.0,4.0,30.0,29.0
22034,43.0,4.0,100.0,29.0
22035,43.0,4.0,130.0,29.0
22036,43.0,4.0,200.0,29.0
22037,43.0,4.0,230.0,29.0
22038,43.0,4.0,300.0,29.0
22039,43.0,4.0,330.0,29.0
22040,43.0,4.0,400.0,29.0
22041,43.0,4.0,430.0,28.0
22042,43.0,4.0,500.0,26.0
22043,43.0,4.0,530.0,24.0
22044,43.0,4.0,600.0,22.0
22045,43.0,4.0,630.0,16.0
22046,43.0,4.0,700.0,8.0
22047,43.0,4.0,730.0,6.0
22048,43.0,4.0,800.0,4.0
22049,43.0,4.0,830.0,0.0
22050,43.0,4.0,900.0,0.0
22051,43.0,4.0,930.0,2.0
22052,43.0,4.0,1000.0,3.0
22053,43.0,4.0,1030.0,2.0
22054,43.0,4.0,1100.0,2.0
22055,43.0,4.0,1130.0,4.0
22056,43.0,4.0,1200.0,2.0
22057,43.0,4.0,1230.0,1.0
22058,43.0,4.0,1300.0,3.0
22059,43.0,4.0,1330.0,1.0
22060,43.0,4.0,1400.0,2.0
22061,43.0,4.0,1430.0,5.0
22062,43.0,4.0,1500.0,5.0
22063,43.0,4.0,1530.0,8.0
22064,43.0,4.0,1600.0,8.0
22065,43.0,4.0,1630.0,10.0
22066,43.0,4.0,1700.0,17.0
22067,43.0,4.0,1730.0,17.0
22068,43.0,4.0,1800.0,13.0
22069,43.0,4.0,1830.0,17.0
22070,43.0,4.0,1900.0,20.0
22071,43.0,4.0,1930.0,21.0
22072,43.0,4.0,2000.0,21.0
22073,43.0,4.0,2030.0,23.0
22074,43.0,4.0,2100.0,24.0
22075,43.0,4.0,2130.0,23.0
22076,43.0,4.0,2200.0,25.0
22077,43.0,4.0,2230.0,24.0
22078,43.0,4.0,2300.0,25.0
22079,43.0,4.0,2330.0,25.0
22080,43.0,5.0,0.0,20.0
22081,43.0,5.0,30.0,26.0
22082,43.0,5.0,100.0,26.0
22083,43.0,5.0,130.0,26.0
22084,43.0,5.0,200.0,26.0
22085,43.0,5.0,230.0,26.0
22086,43.0,5.0,300.0,26.0
22087,43.0,5.0,330.0,26.0
22088,43.0,5.0,400.0,26.0
22089,43.0,5.0,430.0,26.0
22090,43.0,5.0,500.0,26.0
22091,43.0,5.0,530.0,26.0
22092,43.0,5.0,600.0,25.0
22093,43.0,5.0,630.0,25.0
22094,43.0,5.0,700.0,23.0
22095,43.0,5.0,730.0,22.0
22096,43.0,5.0,800.0,21.0
22097,43.0,5.0,830.0,19.0
22098,43.0,5.0,900.0,17.0
22099,43.0,5.0,930.0,13.0
22100,43.0,5.0,1000.0,12.0
22101,43.0,5.0,1030.0,14.0
22102,43.0,5.0,1100.0,20.0
22103,43.0,5.0,1130.0,17.0
22104,43.0,5.0,1200.0,16.0
22105,43.0,5.0,1230.0,14.0
22106,43.0,5.0,1300.0,11.0
22107,43.0,5.0,1330.0,11.0
22108,43.0,5.0,1400.0,12.0
22109,43.0,5.0,1430.0,10.0
22110,43.0,5.0,1500.0,9.0
22111,43.0,5.0,1530.0,7.0
22112,43.0,5.0,1600.0,6.0
22113,43.0,5.0,1630.0,6.0
22114,43.0,5.0,1700.0,8.0
22115,43.0,5.0,1730.0,8.0
22116,43.0,5.0,1800.0,7.0
22117,43.0,5.0,1830.0,8.0
22118,43.0,5.0,1900.0,7.0
22119,43.0,5.0,1930.0,9.0
22120,43.0,5.0,2000.0,9.0
22121,43.0,5.0,2030.0,10.0
22122,43.0,5.0,2100.0,11.0
22123,43.0,5.0,2130.0,12.0
22124,43.0,5.0,2200.0,11.0
22125,43.0,5.0,2230.0,14.0
22126,43.0,5.0,2300.0,14.0
22127,43.0,5.0,2330.0,14.0
22128,43.0,6.0,0.0,16.0
22129,43.0,6.0,30.0,14.0
22130,43.0,6.0,100.0,14.0
22131,43.0,6.0,130.0,14.0
22132,43.0,6.0,200.0,14.0
22133,43.0,6.0,230.0,13.0
22134,43.0,6.0,300.0,13.0
22135,43.0,6.0,330.0,14.0
22136,43.0,6.0,400.0,14.0
22137,43.0,6.0,430.0,14.0
22138,43.0,6.0,500.0,14.0
22139,43.0,6.0,530.0,14.0
22140,43.0,6.0,600.0,13.0
22141,43.0,6.0,630.0,14.0
22142,43.0,6.0,700.0,14.0
22143,43.0,6.0,730.0,14.0
22144,43.0,6.0,800.0,13.0
22145,43.0,6.0,830.0,13.0
22146,43.0,6.0,900.0,13.0
22147,43.0,6.0,930.0,12.0
22148,43.0,6.0,1000.0,11.0
22149,43.0,6.0,1030.0,12.0
22150,43.0,6.0,1100.0,14.0
22151,43.0,6.0,1130.0,13.0
22152,43.0,6.0,1200.0,15.0
22153,43.0,6.0,1230.0,11.0
22154,43.0,6.0,1300.0,10.0
22155,43.0,6.0,1330.0,8.0
22156,43.0,6.0,1400.0,6.0
22157,43.0,6.0,1430.0,7.0
22158,43.0,6.0,1500.0,7.0
22159,43.0,6.0,1530.0,7.0
22160,43.0,6.0,1600.0,12.0
22161,43.0,6.0,1630.0,14.0
22162,43.0,6.0,1700.0,12.0
22163,43.0,6.0,1730.0,12.0
22164,43.0,6.0,1800.0,14.0
22165,43.0,6.0,1830.0,16.0
22166,43.0,6.0,1900.0,17.0
22167,43.0,6.0,1930.0,17.0
22168,43.0,6.0,2000.0,16.0
22169,43.0,6.0,2030.0,18.0
22170,43.0,6.0,2100.0,18.0
22171,43.0,6.0,2130.0,20.0
22172,43.0,6.0,2200.0,22.0
22173,43.0,6.0,2230.0,21.0
22174,43.0,6.0,2300.0,24.0
22175,43.0,6.0,2330.0,25.0
22176,50.0,0.0,0.0,25.0
22177,50.0,0.0,30.0,14.0
22178,50.0,0.0,100.0,14.0
22179,50.0,0.0,130.0,14.0
22180,50.0,0.0,200.0,14.0
22181,50.0,0.0,230.0,14.0
22182,50.0,0.0,300.0,14.0
22183,50.0,0.0,330.0,13.0
22184,50.0,0.0,400.0,14.0
22185,50.0,0.0,430.0,14.0
22186,50.0,0.0,500.0,13.0
22187,50.0,0.0,530.0,12.0
22188,50.0,0.0,600.0,11.0
22189,50.0,0.0,630.0,10.0
22190,50.0,0.0,700.0,6.0
22191,50.0,0.0,730.0,4.0
22192,50.0,0.0,800.0,1.0
22193,50.0,0.0,830.0,1.0
22194,50.0,0.0,900.0,1.0
22195,50.0,0.0,930.0,1.0
22196,50.0,0.0,1000.0,1.0
22197,50.0,0.0,1030.0,1.0
22198,50.0,0.0,1100.0,2.0
22199,50.0,0.0,1130.0,1.0
22200,50.0,0.0,1200.0,1.0
22201,50.0,0.0,1230.0,1.0
22202,50.0,0.0,1300.0,1.0
22203,50.0,0.0,1330.0,2.0
22204,50.0,0.0,1400.0,2.0
22205,50.0,0.0,1430.0,2.0
22206,50.0,0.0,1500.0,3.0
22207,50.0,0.0,1530.0,2.0
22208,50.0,0.0,1600.0,3.0
22209,50.0,0.0,1630.0,4.0
22210,50.0,0.0,1700.0,8.0
22211,50.0,0.0,1730.0,12.0
22212,50.0,0.0,1800.0,18.0
22213,50.0,0.0,1830.0,23.0
22214,50.0,0.0,1900.0,23.0
22215,50.0,0.0,1930.0,26.0
22216,50.0,0.0,2000.0,28.0
22217,50.0,0.0,2030.0,32.0
22218,50.0,0.0,2100.0,33.0
22219,50.0,0.0,2130.0,33.0
22220,50.0,0.0,2200.0,34.0
22221,50.0,0.0,2230.0,33.0
22222,50.0,0.0,2300.0,34.0
22223,50.0,0.0,2330.0,34.0
22224,50.0,1.0,0.0,32.0
22225,50.0,1.0,30.0,32.0
22226,50.0,1.0,100.0,32.0
22227,50.0,1.0,130.0,32.0
22228,50.0,1.0,200.0,33.0
22229,50.0,1.0,230.0,32.0
22230,50.0,1.0,300.0,32.0
22231,50.0,1.0,330.0,31.0
22232,50.0,1.0,400.0,32.0
22233,50.0,1.0,430.0,32.0
22234,50.0,1.0,500.0,30.0
22235,50.0,1.0,530.0,29.0
22236,50.0,1.0,600.0,29.0
22237,50.0,1.0,630.0,22.0
22238,50.0,1.0,700.0,16.0
22239,50.0,1.0,730.0,15.0
22240,50.0,1.0,800.0,8.0
22241,50.0,1.0,830.0,3.0
22242,50.0,1.0,900.0,1.0
22243,50.0,1.0,930.0,0.0
22244,50.0,1.0,1000.0,0.0
22245,50.0,1.0,1030.0,1.0
22246,50.0,1.0,1100.0,2.0
22247,50.0,1.0,1130.0,1.0
22248,50.0,1.0,1200.0,1.0
22249,50.0,1.0,1230.0,1.0
22250,50.0,1.0,1300.0,3.0
22251,50.0,1.0,1330.0,5.0
22252,50.0,1.0,1400.0,4.0
22253,50.0,1.0,1430.0,2.0
22254,50.0,1.0,1500.0,2.0
22255,50.0,1.0,1530.0,1.0
22256,50.0,1.0,1600.0,2.0
22257,50.0,1.0,1630.0,2.0
22258,50.0,1.0,1700.0,6.0
22259,50.0,1.0,1730.0,8.0
22260,50.0,1.0,1800.0,13.0
22261,50.0,1.0,1830.0,18.0
22262,50.0,1.0,1900.0,20.0
22263,50.0,1.0,1930.0,24.0
22264,50.0,1.0,2000.0,25.0
22265,50.0,1.0,2030.0,27.0
22266,50.0,1.0,2100.0,30.0
22267,50.0,1.0,2130.0,33.0
22268,50.0,1.0,2200.0,33.0
22269,50.0,1.0,2230.0,33.0
22270,50.0,1.0,2300.0,35.0
22271,50.0,1.0,2330.0,34.0
22272,50.0,2.0,0.0,34.0
22273,50.0,2.0,30.0,35.0
22274,50.0,2.0,100.0,35.0
22275,50.0,2.0,130.0,35.0
22276,50.0,2.0,200.0,35.0
22277,50.0,2.0,230.0,35.0
22278,50.0,2.0,300.0,35.0
22279,50.0,2.0,330.0,34.0
22280,50.0,2.0,400.0,34.0
22281,50.0,2.0,430.0,35.0
22282,50.0,2.0,500.0,34.0
22283,50.0,2.0,530.0,33.0
22284,50.0,2.0,600.0,32.0
22285,50.0,2.0,630.0,28.0
22286,50.0,2.0,700.0,19.0
22287,50.0,2.0,730.0,13.0
22288,50.0,2.0,800.0,3.0
22289,50.0,2.0,830.0,0.0
22290,50.0,2.0,900.0,1.0
22291,50.0,2.0,930.0,1.0
22292,50.0,2.0,1000.0,1.0
22293,50.0,2.0,1030.0,1.0
22294,50.0,2.0,1100.0,0.0
22295,50.0,2.0,1130.0,1.0
22296,50.0,2.0,1200.0,1.0
22297,50.0,2.0,1230.0,1.0
22298,50.0,2.0,1300.0,1.0
22299,50.0,2.0,1330.0,3.0
22300,50.0,2.0,1400.0,5.0
22301,50.0,2.0,1430.0,4.0
22302,50.0,2.0,1500.0,4.0
22303,50.0,2.0,1530.0,3.0
22304,50.0,2.0,1600.0,5.0
22305,50.0,2.0,1630.0,5.0
22306,50.0,2.0,1700.0,6.0
22307,50.0,2.0,1730.0,6.0
22308,50.0,2.0,1800.0,9.0
22309,50.0,2.0,1830.0,16.0
22310,50.0,2.0,1900.0,18.0
22311,50.0,2.0,1930.0,20.0
22312,50.0,2.0,2000.0,22.0
22313,50.0,2.0,2030.0,19.0
22314,50.0,2.0,2100.0,23.0
22315,50.0,2.0,2130.0,26.0
22316,50.0,2.0,2200.0,28.0
22317,50.0,2.0,2230.0,29.0
22318,50.0,2.0,2300.0,31.0
22319,50.0,2.0,2330.0,32.0
22320,50.0,3.0,0.0,27.0
22321,50.0,3.0,30.0,29.0
22322,50.0,3.0,100.0,28.0
22323,50.0,3.0,130.0,28.0
22324,50.0,3.0,200.0,28.0
22325,50.0,3.0,230.0,28.0
22326,50.0,3.0,300.0,29.0
22327,50.0,3.0,330.0,27.0
22328,50.0,3.0,400.0,27.0
22329,50.0,3.0,430.0,30.0
22330,50.0,3.0,500.0,26.0
22331,50.0,3.0,530.0,23.0
22332,50.0,3.0,600.0,24.0
22333,50.0,3.0,630.0,19.0
22334,50.0,3.0,700.0,21.0
22335,50.0,3.0,730.0,14.0
22336,50.0,3.0,800.0,7.0
22337,50.0,3.0,830.0,2.0
22338,50.0,3.0,900.0,1.0
22339,50.0,3.0,930.0,0.0
22340,50.0,3.0,1000.0,1.0
22341,50.0,3.0,1030.0,1.0
22342,50.0,3.0,1100.0,1.0
22343,50.0,3.0,1130.0,1.0
22344,50.0,3.0,1200.0,1.0
22345,50.0,3.0,1230.0,3.0
22346,50.0,3.0,1300.0,2.0
22347,50.0,3.0,1330.0,3.0
22348,50.0,3.0,1400.0,4.0
22349,50.0,3.0,1430.0,4.0
22350,50.0,3.0,1500.0,3.0
22351,50.0,3.0,1530.0,3.0
22352,50.0,3.0,1600.0,3.0
22353,50.0,3.0,1630.0,2.0
22354,50.0,3.0,1700.0,3.0
22355,50.0,3.0,1730.0,2.0
22356,50.0,3.0,1800.0,5.0
22357,50.0,3.0,1830.0,7.0
22358,50.0,3.0,1900.0,10.0
22359,50.0,3.0,1930.0,9.0
22360,50.0,3.0,2000.0,11.0
22361,50.0,3.0,2030.0,17.0
22362,50.0,3.0,2100.0,18.0
22363,50.0,3.0,2130.0,22.0
22364,50.0,3.0,2200.0,25.0
22365,50.0,3.0,2230.0,23.0
22366,50.0,3.0,2300.0,22.0
22367,50.0,3.0,2330.0,26.0
22368,50.0,4.0,0.0,24.0
22369,50.0,4.0,30.0,28.0
22370,50.0,4.0,100.0,27.0
22371,50.0,4.0,130.0,27.0
22372,50.0,4.0,200.0,27.0
22373,50.0,4.0,230.0,27.0
22374,50.0,4.0,300.0,27.0
22375,50.0,4.0,330.0,25.0
22376,50.0,4.0,400.0,27.0
22377,50.0,4.0,430.0,28.0
22378,50.0,4.0,500.0,28.0
22379,50.0,4.0,530.0,23.0
22380,50.0,4.0,600.0,24.0
22381,50.0,4.0,630.0,18.0
22382,50.0,4.0,700.0,18.0
22383,50.0,4.0,730.0,12.0
22384,50.0,4.0,800.0,6.0
22385,50.0,4.0,830.0,2.0
22386,50.0,4.0,900.0,1.0
22387,50.0,4.0,930.0,2.0
22388,50.0,4.0,1000.0,1.0
22389,50.0,4.0,1030.0,1.0
22390,50.0,4.0,1100.0,0.0
22391,50.0,4.0,1130.0,0.0
22392,50.0,4.0,1200.0,1.0
22393,50.0,4.0,1230.0,1.0
22394,50.0,4.0,1300.0,1.0
22395,50.0,4.0,1330.0,1.0
22396,50.0,4.0,1400.0,2.0
22397,50.0,4.0,1430.0,3.0
22398,50.0,4.0,1500.0,4.0
22399,50.0,4.0,1530.0,4.0
22400,50.0,4.0,1600.0,5.0
22401,50.0,4.0,1630.0,6.0
22402,50.0,4.0,1700.0,10.0
22403,50.0,4.0,1730.0,12.0
22404,50.0,4.0,1800.0,14.0
22405,50.0,4.0,1830.0,15.0
22406,50.0,4.0,1900.0,15.0
22407,50.0,4.0,1930.0,16.0
22408,50.0,4.0,2000.0,16.0
22409,50.0,4.0,2030.0,18.0
22410,50.0,4.0,2100.0,17.0
22411,50.0,4.0,2130.0,19.0
22412,50.0,4.0,2200.0,19.0
22413,50.0,4.0,2230.0,18.0
22414,50.0,4.0,2300.0,19.0
22415,50.0,4.0,2330.0,20.0
22416,50.0,5.0,0.0,16.0
22417,50.0,5.0,30.0,21.0
22418,50.0,5.0,100.0,21.0
22419,50.0,5.0,130.0,21.0
22420,50.0,5.0,200.0,21.0
22421,50.0,5.0,230.0,21.0
22422,50.0,5.0,300.0,21.0
22423,50.0,5.0,330.0,22.0
22424,50.0,5.0,400.0,21.0
22425,50.0,5.0,430.0,21.0
22426,50.0,5.0,500.0,21.0
22427,50.0,5.0,530.0,20.0
22428,50.0,5.0,600.0,19.0
22429,50.0,5.0,630.0,17.0
22430,50.0,5.0,700.0,14.0
22431,50.0,5.0,730.0,14.0
22432,50.0,5.0,800.0,11.0
22433,50.0,5.0,830.0,11.0
22434,50.0,5.0,900.0,9.0
22435,50.0,5.0,930.0,6.0
22436,50.0,5.0,1000.0,4.0
22437,50.0,5.0,1030.0,3.0
22438,50.0,5.0,1100.0,4.0
22439,50.0,5.0,1130.0,2.0
22440,50.0,5.0,1200.0,2.0
22441,50.0,5.0,1230.0,2.0
22442,50.0,5.0,1300.0,2.0
22443,50.0,5.0,1330.0,3.0
22444,50.0,5.0,1400.0,3.0
22445,50.0,5.0,1430.0,3.0
22446,50.0,5.0,1500.0,2.0
22447,50.0,5.0,1530.0,3.0
22448,50.0,5.0,1600.0,3.0
22449,50.0,5.0,1630.0,3.0
22450,50.0,5.0,1700.0,4.0
22451,50.0,5.0,1730.0,6.0
22452,50.0,5.0,1800.0,8.0
22453,50.0,5.0,1830.0,7.0
22454,50.0,5.0,1900.0,10.0
22455,50.0,5.0,1930.0,9.0
22456,50.0,5.0,2000.0,9.0
22457,50.0,5.0,2030.0,8.0
22458,50.0,5.0,2100.0,7.0
22459,50.0,5.0,2130.0,9.0
22460,50.0,5.0,2200.0,9.0
22461,50.0,5.0,2230.0,9.0
22462,50.0,5.0,2300.0,11.0
22463,50.0,5.0,2330.0,11.0
22464,50.0,6.0,0.0,13.0
22465,50.0,6.0,30.0,12.0
22466,50.0,6.0,100.0,12.0
22467,50.0,6.0,130.0,12.0
22468,50.0,6.0,200.0,12.0
22469,50.0,6.0,230.0,12.0
22470,50.0,6.0,300.0,12.0
22471,50.0,6.0,330.0,13.0
22472,50.0,6.0,400.0,12.0
22473,50.0,6.0,430.0,11.0
22474,50.0,6.0,500.0,12.0
22475,50.0,6.0,530.0,10.0
22476,50.0,6.0,600.0,10.0
22477,50.0,6.0,630.0,9.0
22478,50.0,6.0,700.0,7.0
22479,50.0,6.0,730.0,6.0
22480,50.0,6.0,800.0,5.0
22481,50.0,6.0,830.0,4.0
22482,50.0,6.0,900.0,3.0
22483,50.0,6.0,930.0,3.0
22484,50.0,6.0,1000.0,1.0
22485,50.0,6.0,1030.0,1.0
22486,50.0,6.0,1100.0,1.0
22487,50.0,6.0,1130.0,2.0
22488,50.0,6.0,1200.0,1.0
22489,50.0,6.0,1230.0,1.0
22490,50.0,6.0,1300.0,1.0
22491,50.0,6.0,1330.0,1.0
22492,50.0,6.0,1400.0,2.0
22493,50.0,6.0,1430.0,2.0
22494,50.0,6.0,1500.0,2.0
22495,50.0,6.0,1530.0,2.0
22496,50.0,6.0,1600.0,2.0
22497,50.0,6.0,1630.0,2.0
22498,50.0,6.0,1700.0,2.0
22499,50.0,6.0,1730.0,2.0
22500,50.0,6.0,1800.0,3.0
22501,50.0,6.0,1830.0,3.0
22502,50.0,6.0,1900.0,7.0
22503,50.0,6.0,1930.0,9.0
22504,50.0,6.0,2000.0,10.0
22505,50.0,6.0,2030.0,10.0
22506,50.0,6.0,2100.0,11.0
22507,50.0,6.0,2130.0,13.0
22508,50.0,6.0,2200.0,16.0
22509,50.0,6.0,2230.0,16.0
22510,50.0,6.0,2300.0,13.0
22511,50.0,6.0,2330.0,13.0
22512,77.0,0.0,0.0,10.0
22513,77.0,0.0,30.0,17.0
22514,77.0,0.0,100.0,16.0
22515,77.0,0.0,130.0,16.0
22516,77.0,0.0,200.0,16.0
22517,77.0,0.0,230.0,16.0
22518,77.0,0.0,300.0,17.0
22519,77.0,0.0,330.0,17.0
22520,77.0,0.0,400.0,16.0
22521,77.0,0.0,430.0,16.0
22522,77.0,0.0,500.0,17.0
22523,77.0,0.0,530.0,17.0
22524,77.0,0.0,600.0,16.0
22525,77.0,0.0,630.0,15.0
22526,77.0,0.0,700.0,14.0
22527,77.0,0.0,730.0,13.0
22528,77.0,0.0,800.0,11.0
22529,77.0,0.0,830.0,7.0
22530,77.0,0.0,900.0,3.0
22531,77.0,0.0,930.0,2.0
22532,77.0,0.0,1000.0,2.0
22533,77.0,0.0,1030.0,2.0
22534,77.0,0.0,1100.0,2.0
22535,77.0,0.0,1130.0,2.0
22536,77.0,0.0,1200.0,2.0
22537,77.0,0.0,1230.0,2.0
22538,77.0,0.0,1300.0,3.0
22539,77.0,0.0,1330.0,3.0
22540,77.0,0.0,1400.0,2.0
22541,77.0,0.0,1430.0,7.0
22542,77.0,0.0,1500.0,8.0
22543,77.0,0.0,1530.0,7.0
22544,77.0,0.0,1600.0,5.0
22545,77.0,0.0,1630.0,6.0
22546,77.0,0.0,1700.0,7.0
22547,77.0,0.0,1730.0,5.0
22548,77.0,0.0,1800.0,4.0
22549,77.0,0.0,1830.0,4.0
22550,77.0,0.0,1900.0,3.0
22551,77.0,0.0,1930.0,2.0
22552,77.0,0.0,2000.0,3.0
22553,77.0,0.0,2030.0,3.0
22554,77.0,0.0,2100.0,2.0
22555,77.0,0.0,2130.0,3.0
22556,77.0,0.0,2200.0,2.0
22557,77.0,0.0,2230.0,2.0
22558,77.0,0.0,2300.0,2.0
22559,77.0,0.0,2330.0,3.0
22560,77.0,1.0,0.0,3.0
22561,77.0,1.0,30.0,2.0
22562,77.0,1.0,100.0,2.0
22563,77.0,1.0,130.0,2.0
22564,77.0,1.0,200.0,2.0
22565,77.0,1.0,230.0,3.0
22566,77.0,1.0,300.0,2.0
22567,77.0,1.0,330.0,2.0
22568,77.0,1.0,400.0,3.0
22569,77.0,1.0,430.0,2.0
22570,77.0,1.0,500.0,2.0
22571,77.0,1.0,530.0,3.0
22572,77.0,1.0,600.0,3.0
22573,77.0,1.0,630.0,2.0
22574,77.0,1.0,700.0,3.0
22575,77.0,1.0,730.0,2.0
22576,77.0,1.0,800.0,2.0
22577,77.0,1.0,830.0,1.0
22578,77.0,1.0,900.0,1.0
22579,77.0,1.0,930.0,3.0
22580,77.0,1.0,1000.0,4.0
22581,77.0,1.0,1030.0,2.0
22582,77.0,1.0,1100.0,3.0
22583,77.0,1.0,1130.0,2.0
22584,77.0,1.0,1200.0,1.0
22585,77.0,1.0,1230.0,3.0
22586,77.0,1.0,1300.0,5.0
22587,77.0,1.0,1330.0,7.0
22588,77.0,1.0,1400.0,7.0
22589,77.0,1.0,1430.0,12.0
22590,77.0,1.0,1500.0,17.0
22591,77.0,1.0,1530.0,16.0
22592,77.0,1.0,1600.0,10.0
22593,77.0,1.0,1630.0,7.0
22594,77.0,1.0,1700.0,4.0
22595,77.0,1.0,1730.0,3.0
22596,77.0,1.0,1800.0,5.0
22597,77.0,1.0,1830.0,4.0
22598,77.0,1.0,1900.0,1.0
22599,77.0,1.0,1930.0,1.0
22600,77.0,1.0,2000.0,2.0
22601,77.0,1.0,2030.0,2.0
22602,77.0,1.0,2100.0,4.0
22603,77.0,1.0,2130.0,3.0
22604,77.0,1.0,2200.0,3.0
22605,77.0,1.0,2230.0,4.0
22606,77.0,1.0,2300.0,4.0
22607,77.0,1.0,2330.0,3.0
22608,77.0,2.0,0.0,6.0
22609,77.0,2.0,30.0,4.0
22610,77.0,2.0,100.0,4.0
22611,77.0,2.0,130.0,4.0
22612,77.0,2.0,200.0,4.0
22613,77.0,2.0,230.0,4.0
22614,77.0,2.0,300.0,4.0
22615,77.0,2.0,330.0,4.0
22616,77.0,2.0,400.0,4.0
22617,77.0,2.0,430.0,4.0
22618,77.0,2.0,500.0,5.0
22619,77.0,2.0,530.0,3.0
22620,77.0,2.0,600.0,2.0
22621,77.0,2.0,630.0,2.0
22622,77.0,2.0,700.0,2.0
22623,77.0,2.0,730.0,1.0
22624,77.0,2.0,800.0,1.0
22625,77.0,2.0,830.0,1.0
22626,77.0,2.0,900.0,2.0
22627,77.0,2.0,930.0,2.0
22628,77.0,2.0,1000.0,3.0
22629,77.0,2.0,1030.0,2.0
22630,77.0,2.0,1100.0,2.0
22631,77.0,2.0,1130.0,2.0
22632,77.0,2.0,1200.0,2.0
22633,77.0,2.0,1230.0,2.0
22634,77.0,2.0,1300.0,3.0
22635,77.0,2.0,1330.0,4.0
22636,77.0,2.0,1400.0,3.0
22637,77.0,2.0,1430.0,3.0
22638,77.0,2.0,1500.0,2.0
22639,77.0,2.0,1530.0,2.0
22640,77.0,2.0,1600.0,2.0
22641,77.0,2.0,1630.0,1.0
22642,77.0,2.0,1700.0,2.0
22643,77.0,2.0,1730.0,4.0
22644,77.0,2.0,1800.0,4.0
22645,77.0,2.0,1830.0,4.0
22646,77.0,2.0,1900.0,4.0
22647,77.0,2.0,1930.0,5.0
22648,77.0,2.0,2000.0,6.0
22649,77.0,2.0,2030.0,7.0
22650,77.0,2.0,2100.0,6.0
22651,77.0,2.0,2130.0,7.0
22652,77.0,2.0,2200.0,7.0
22653,77.0,2.0,2230.0,7.0
22654,77.0,2.0,2300.0,8.0
22655,77.0,2.0,2330.0,9.0
22656,77.0,3.0,0.0,8.0
22657,77.0,3.0,30.0,10.0
22658,77.0,3.0,100.0,10.0
22659,77.0,3.0,130.0,10.0
22660,77.0,3.0,200.0,10.0
22661,77.0,3.0,230.0,10.0
22662,77.0,3.0,300.0,11.0
22663,77.0,3.0,330.0,11.0
22664,77.0,3.0,400.0,9.0
22665,77.0,3.0,430.0,10.0
22666,77.0,3.0,500.0,10.0
22667,77.0,3.0,530.0,11.0
22668,77.0,3.0,600.0,8.0
22669,77.0,3.0,630.0,7.0
22670,77.0,3.0,700.0,3.0
22671,77.0,3.0,730.0,2.0
22672,77.0,3.0,800.0,1.0
22673,77.0,3.0,830.0,2.0
22674,77.0,3.0,900.0,5.0
22675,77.0,3.0,930.0,3.0
22676,77.0,3.0,1000.0,4.0
22677,77.0,3.0,1030.0,3.0
22678,77.0,3.0,1100.0,4.0
22679,77.0,3.0,1130.0,3.0
22680,77.0,3.0,1200.0,3.0
22681,77.0,3.0,1230.0,3.0
22682,77.0,3.0,1300.0,4.0
22683,77.0,3.0,1330.0,5.0
22684,77.0,3.0,1400.0,6.0
22685,77.0,3.0,1430.0,5.0
22686,77.0,3.0,1500.0,5.0
22687,77.0,3.0,1530.0,5.0
